token,label,sentence_id
1,3,169
.,3,169
Ke,2,169
they,1,169
accept,1,169
me,1,169
en,2,169
la,2,169
milby,1,169
2.ke,0,169
medieron,2,169
una,2,169
shot,1,169
and,1,169
me,2,169
andaba,2,169
muriendo,2,169
&,3,169
3.ke,2,169
me,2,169
acabo,2,169
de,2,169
caer,2,169
del,2,169
techo,2,169
lol,1,169
Ima,1,170
go,1,170
w,1,170
gma,2,170
rn,1,170
a,2,170
contarle,2,170
el,2,170
chisme,2,170
Pero,2,171
ahh,2,171
idc,1,171
Me,2,172
pase,2,172
de,2,172
verga,2,172
lol,1,172
pero,2,172
I,1,172
was,1,172
just,1,172
trying,1,172
to,1,172
be,1,172
funny,1,172
Finally,1,173
se,2,173
kedo,2,173
viendo,2,173
la,2,173
novela,2,173
and,1,173
no,2,173
anda,2,173
de,2,173
metiche,2,173
lol,1,173
Cuzs,1,174
se,2,174
lo,2,174
va,2,174
a,2,174
chingar,2,174
lol,1,174
I,1,175
hope,1,175
itzayana,4,175
nunka,2,175
tenga,2,175
bf,1,175
Pero,2,176
nadie,2,176
la,2,176
conoce,2,176
mas,2,176
ke,2,176
yo,2,176
lol,1,176
Nomas,2,177
la,2,177
cara,2,177
la,2,177
tiene,2,177
de,2,177
niña,2,177
buena,2,177
lol,1,177
For,1,178
now,1,178
on,1,178
u,1,178
do,1,178
n't,1,178
count,1,178
y,2,178
voy,2,178
aserle,2,178
komo,2,178
nunka,2,178
te,2,178
conoci,2,178
De,2,179
tekila,2,179
si,2,179
pero,2,179
de,2,179
los,2,179
otros,2,179
no,2,179
lol,1,179
Ya,2,180
no,2,180
kiero,2,180
ke,2,180
me,2,180
den,2,180
shots,1,180
Today,1,181
me,2,181
dieron,2,181
una,2,181
pinche,2,181
shot,1,181
y,2,181
me,2,181
rompieron,2,181
mi,2,181
corazonsito,2,181
npw,1,181
@anitaaa___,3,182
pura,2,182
yolo,1,182
life,1,182
lol,1,182
@anitaaa___,3,183
ah,2,183
empezar,2,183
el,2,183
monday,1,183
bien,2,183
lol,1,183
Or,1,184
can,1,184
yall,1,184
just,1,184
stfu,1,184
and,1,184
dejar,2,184
de,2,184
inventar,2,184
chismes,2,184
?,3,184
Can,1,185
yall,1,185
like,1,185
plis,1,185
help,1,185
me,1,185
find,1,185
her,1,185
cuzs,1,185
ni,2,185
la,2,185
konosko,2,185
Everytime,1,186
ke,2,186
me,1,186
awito,2,186
I,1,186
got,1,186
a,1,186
bottle,1,186
of,1,186
tekila,7,186
me,2,186
echo,2,186
un,2,186
tragiyo,2,186
pa,2,186
calmarme,2,186
My,1,187
fam,2,187
me,2,187
manda,2,187
alv,2,187
cada,2,187
rato,2,187
then,1,187
they,1,187
wonder,1,187
why,1,187
I,1,187
'm,1,187
like,1,187
this,1,187
Finna,4,188
take,1,188
a,1,188
shower,1,188
and,1,188
go,1,188
pa,2,188
ya,2,188
meterme,2,188
a,2,188
la,2,188
skool,1,188
Yazmin,4,189
es,2,189
mi,2,189
consejera,2,189
and,1,189
she,1,189
tells,1,189
me,1,189
wutt,1,189
to,1,189
reply,1,189
Nomas,2,190
me,2,190
falto,2,190
comprarle,2,190
unos,2,190
hot,1,190
chetos,2,190
and,1,190
juice,1,190
lol,1,190
Jk,1,191
jk,1,191
yo,2,191
mo,2,191
miro,2,191
eso,2,191
Y,2,192
No,2,192
invitan,2,192
smh,1,192
lol,1,192
Aver,2,193
si,2,193
cae,2,193
un,2,193
party,1,193
tonight,1,193
Se,2,194
cree,2,194
muy,2,194
sexy,1,194
con,2,194
su,2,194
cookie,1,194
monster,1,194
bra,1,194
lol,1,194
Yazmin,4,195
anda,2,195
de,2,195
cochina,2,195
kitandose,2,195
el,2,195
brasiel,2,195
lol,1,195
Ima,1,196
try,1,196
to,1,196
stay,1,196
single,1,196
por,2,196
un,2,196
year,1,196
aver,2,196
si,2,196
puedo,2,196
Lol,1,197
jk,1,197
no,2,197
te,2,197
espantes,2,197
Well,1,198
not,1,198
now,1,198
lol,1,198
maybe,1,198
en,2,198
unos,2,198
5,3,198
months,1,198
Pero,2,199
do,1,199
n't,1,199
worry,1,199
I,1,199
ai,1,199
n't,1,199
gonna,1,199
try,1,199
to,1,199
get,1,199
her,1,199
back,1,199
Este,2,200
guy,1,200
maneja,2,200
bien,2,200
feo,2,200
lol,1,200
A,2,201
dar,2,201
la,2,201
vuelta,2,201
kon,2,201
los,2,201
hommies,1,201
Well,1,202
we,1,202
stop,1,202
to,1,202
buy,1,202
hot,1,202
chetos,2,202
con,2,202
sal,2,202
y,2,202
limon,2,202
:),3,202
Ok,1,203
ya,2,203
:),3,203
now,1,203
time,1,203
to,1,203
go,1,203
buy,1,203
summ,1,203
raspas,4,203
kon,2,203
la,2,203
noemi,4,203
Conke,2,204
me,2,204
de,2,204
el,2,204
money,1,204
lol,1,204
Lol,1,205
noemi,4,205
me,2,205
reta,2,205
and,1,205
yo,2,205
le,2,205
ago,2,205
caso,2,205
El,2,206
room,1,206
huele,2,206
a,1,206
weed,1,206
Idk,1,206
why,1,206
Damm,1,207
ya,2,207
me,2,207
dio,2,207
calentura,2,207
smh,2,207
Pero,2,208
I,1,208
'm,1,208
not,1,208
gonna,1,208
say,1,208
shit,1,208
people,1,208
do,1,208
n't,1,208
gotta,1,208
know,1,208
No,2,209
se,2,209
puede,2,209
poner,2,209
songs,1,209
o,2,209
ke,2,209
Like,1,210
ni,2,210
kien,2,210
te,2,210
ablando,2,210
de,2,210
ellas,2,210
Ai,1,211
n't,1,211
no,1,211
one,1,211
gonna,1,211
come,1,211
tellin,1,211
me,1,211
ke,2,211
sabe,2,211
ke,2,211
and,1,211
then,1,211
unfollow,1,211
me,1,211
wtf,1,211
"""",3,212
Damm,1,212
todos,2,212
se,2,212
casaron,2,212
and,1,212
we,1,212
still,1,212
single,1,212
lol,1,212
forever,1,212
alone,1,212
"""",3,212
En,2,213
la,2,213
novela,2,213
everyone,1,213
got,1,213
marry,1,213
and,1,213
shit,1,213
Cuzs,1,214
le,2,214
eche,2,214
espuma,2,214
en,2,214
la,2,214
boca,2,214
lol,1,214
Pasame,2,215
la,2,215
botella,2,215
voy,2,215
a,1,215
beber,2,215
en,2,215
nombre,2,215
de,2,215
ella,2,215
lol,1,215
No,1,216
skool,1,216
for,1,216
me,1,216
ni,2,216
tomorrow,1,216
:),3,216
A,2,217
la,2,217
gma,4,217
se,2,217
le,2,217
kemaron,2,217
los,2,217
buñuelos,2,217
lol,1,217
Still,1,218
here,1,218
en,2,218
la,2,218
casa,2,218
chillin,1,218
Cuzs,1,219
me,2,219
dormi,2,219
bien,2,219
early,1,219
a,2,219
las,2,219
7,3,219
I,1,220
mean,1,220
ya,2,220
me,2,220
aburri,2,220
Damm,1,221
first,1,221
day,1,221
of,1,221
school,1,221
and,1,221
ya,2,221
me,2,221
corrienron,2,221
de,2,221
la,2,221
class,1,221
smh,1,221
Ya,2,222
no,2,222
me,2,222
dan,2,222
celos,2,222
antes,2,222
me,2,222
enojaba,2,222
bien,2,222
feo,2,222
lol,1,222
Pero,2,223
le,2,223
huelen,2,223
las,2,223
patas,2,223
lol,1,223
My,1,224
brothers,1,224
and,1,224
my,1,224
dad,1,224
said,1,224
ke,2,224
si,2,224
me,2,224
meten,2,224
a,2,224
la,2,224
carcel,2,224
me,2,224
van,2,224
a,2,224
dejar,2,224
ahi,2,224
lol,1,224
smh,4,224
Oh,2,225
ya,2,225
me,2,225
akorde,2,225
lol,1,225
Ya,2,226
manana,2,226
back,1,226
to,1,226
h,1,226
town,1,226
Ya,2,227
me,2,227
dijo,2,227
so,1,227
ya,2,227
idc,7,227
I,1,228
can,1,228
get,1,228
out,1,228
the,1,228
room,1,228
cuzs,1,228
ay,2,228
ta,1,228
mi,2,228
ex,1,228
-.-,3,228
And,1,229
then,1,229
me,2,229
dice,2,229
ke,2,229
me,2,229
peine,2,229
Amm,4,230
idgaf,1,230
no,2,230
andaba,2,230
kon,2,230
niuna,2,230
Damm,1,231
I,1,231
guess,1,231
ya,2,231
ne,2,231
kacharon,2,231
en,2,231
la,2,231
movida,2,231
todas,2,231
estas,2,231
pinches,2,231
viejas,2,231
fuck,1,231
it,1,231
Hay,2,232
palabras,2,232
ke,2,232
no,2,232
dicen,2,232
nada,2,232
y,2,232
borracheras,2,232
ke,2,232
lo,2,232
dicen,2,232
todo,2,232
lol,1,232
Ay,2,233
Ke,2,233
la,2,233
boca,2,233
se,2,233
te,2,233
aga,2,233
chicharron,2,233
lol,1,233
it,1,234
was,1,234
cute,1,234
when,1,234
I,1,234
hug,1,234
my,1,234
brother,1,234
and,1,234
told,1,234
him,1,234
ke,2,234
lo,2,234
keria,2,234
mucho,2,234
:,3,234
*,3,234
De,2,235
lejos,2,235
me,2,235
extrañas,2,235
de,2,235
cercas,2,235
me,2,235
chingas,2,235
lol,1,235
About,1,236
to,1,236
watch,1,236
this,1,236
movie,1,236
ke,2,236
se,2,236
llama,2,236
"""",3,236
mama,2,236
"""",3,236
:/,3,236
Ayy,2,237
me,2,237
mando,2,237
alv,2,237
la,2,237
girl,1,237
de,2,237
kemah,4,237
lol,1,237
Ke,2,238
vamos,2,238
ir,2,238
a,2,238
ver,2,238
los,2,238
tigres,4,238
del,2,238
norte,2,238
lol,1,238
We,1,239
all,1,239
hoeing,1,239
around,1,239
ya,2,239
no,2,239
se,2,239
puede,2,239
lol,1,239
"""",3,240
Yo,2,240
se,2,240
ke,2,240
estoy,2,240
hermosa,2,240
nomas,2,240
kuando,2,240
me,2,240
pinto,2,240
"""",3,240
(,3,240
simpa,0,240
),3,240
lmfao,1,240
Lmao,1,241
el,2,241
jugo,2,241
vida,2,241
tenia,2,241
cocaina,2,241
lo,2,241
sospecho,2,241
andamos,2,241
muy,2,241
lokas,2,241
lol,1,241
Ke,2,242
karla,4,242
pa,2,242
reina,2,242
gay,1,242
lmfao,4,242
xD,3,242
Ya,2,243
todos,2,243
se,2,243
pasaron,2,243
rt,1,243
ya,2,243
me,2,243
canse,2,243
de,2,243
reirme,2,243
lol,1,243
Uta,2,244
ke,2,244
nos,2,244
van,2,244
a,2,244
invitar,2,244
a,2,244
calibre,2,244
50,3,244
npw,1,244
lmao,1,244
Ay,2,245
ke,2,245
niña,2,245
tan,2,245
horrible,2,245
se,2,245
pasaron,2,245
de,2,245
verg,2,245
*,3,245
sus,2,245
papas,2,245
lol,1,245
Dime,2,246
ke,2,246
me,2,246
kieres,2,246
dime,2,246
ke,2,246
me,2,246
adoras,2,246
dime,2,246
ke,2,246
me,2,246
piensas,2,246
and,1,246
ya,2,246
no,2,246
me,2,246
akuerdo,2,246
lol,1,246
Wtf,1,247
lol,1,247
ok,1,247
ya,2,247
ima,1,247
drink,1,247
summ,1,247
water,1,247
pa,2,247
ke,2,247
se,2,247
me,2,247
pase,2,247
And,1,248
simpa,1,248
was,1,248
like,1,248
"""",3,248
cochina,2,248
"""",3,248
I,1,249
said,1,249
"""",3,249
me,2,249
kiero,2,249
echar,2,249
un,2,249
churro,2,249
de,2,249
mota,2,249
"""",3,249
Lmao,1,250
me,2,250
pase,2,250
de,2,250
verga,2,250
Idk,1,251
wtf,1,251
they,1,251
gave,1,251
me,1,251
rt,1,251
ando,2,251
bien,2,251
happy,1,251
and,1,251
idk,1,251
Ni,2,252
duchi,2,252
gavana,2,252
ni,2,252
shanet,4,252
ni,2,252
el,2,252
mas,2,252
dulce,2,252
aroma,2,252
lol,1,252
Lmao,1,253
rn,1,253
we,1,253
laughing,1,253
todos,2,253
mongolas,2,253
Diciendole,2,254
a,2,254
su,2,254
amigo,2,254
ke,2,254
me,1,254
agrege,2,254
en,2,254
fb,1,254
chorros,2,254
lol,1,254
Simpa,4,255
se,2,255
pasa,2,255
de,2,255
v,2,255
****,3,255
I,1,255
swear,1,255
lmfao,1,255
Vayase,2,256
a,2,256
la,2,256
chingada,2,256
entonces,2,256
lol,1,256
Aunque,2,257
tenga,2,257
cualidades,2,257
y,2,257
lo,2,257
quieran,2,257
en,2,257
tu,2,257
casa,2,257
aunque,2,257
tome,2,257
con,2,257
medida,2,257
y,2,257
en,2,257
su,2,257
house,1,257
tenga,2,257
terraza,2,257
Osea,2,258
hello,1,258
Y,2,259
no,2,259
digas,2,259
ke,2,259
I,1,259
was,1,259
ke,2,259
a,1,259
playa,7,259
and,1,259
shit,1,259
cuzs,1,259
nada,2,259
ke,2,259
ver,2,259
Ami,2,260
me,2,260
vale,2,260
madre,2,260
ke,2,260
ya,2,260
no,2,260
me,2,260
kieras,2,260
kon,2,260
ke,2,260
no,2,260
digas,2,260
chingaderas,2,260
de,2,260
mi,2,260
I,1,260
'm,1,260
good,1,260
Pero,2,261
if,1,261
she,1,261
's,1,261
already,1,261
taken,1,261
i,1,261
wish,1,261
her,1,261
the,1,261
best,1,261
Cuzs,1,262
damm,1,262
idk,1,262
me,2,262
entro,2,262
curiosidad,2,262
Fui,2,263
legal,1,263
....,3,263
Los,2,264
ke,2,264
me,2,264
la,2,264
pelaron,2,264
en,2,264
el,2,264
2013,3,264
me,2,264
la,2,264
seguiran,2,264
pelando,2,264
en,2,264
el,2,264
2014,3,264
lmao,1,264
[,3,264
simpa,2,264
],3,264
Well,1,265
rn,1,265
I,1,265
'm,1,265
in,1,265
the,1,265
rr,1,265
cuzs,1,265
me,2,265
iso,2,265
mal,2,265
el,2,265
mole,2,265
or,1,265
idk,1,265
Watchin,1,266
movies,1,266
de,2,266
narkos,2,266
w,1,266
this,1,266
punks,1,266
Pero,2,267
fuck,1,267
it,1,267
And,1,268
la,2,268
food,1,268
ke,2,268
me,2,268
asian,1,268
lol,1,268
So,1,269
I,1,269
guess,1,269
no,2,269
vamos,2,269
a,2,269
ir,2,269
ala,2,269
virgen,2,269
today,1,269
Con,2,270
lo,2,270
dificil,2,270
ke,2,270
es,2,270
el,2,270
amor,2,270
....,3,270
y,2,270
tu,2,270
perdiendome,2,270
lol,1,270
(,3,270
simpa,2,270
),3,270
Siempre,2,271
me,2,271
anda,2,271
jalando,2,271
las,2,271
greñas,2,271
and,1,271
pegandome,2,271
Now,1,272
we,1,272
cool,1,272
but,1,272
molesta,2,272
mucho,2,272
I,1,273
dont,1,273
feel,1,273
like,1,273
going,1,273
a,2,273
la,2,273
disko,2,273
pero,2,273
ya,2,273
les,2,273
dije,2,273
ke,2,273
si,2,273
About,1,274
to,1,274
eat,1,274
mole,2,274
for,1,274
breakfast,1,274
:),3,274
Ultimo,2,275
dia,2,275
del,2,275
año,2,275
y,2,275
me,2,275
corrieron,2,275
de,2,275
mi,2,275
kasa,2,275
lol,1,275
npw,1,275
Just,1,276
woke,1,276
up,1,276
otra,2,276
vez,2,276
This,1,277
cruda,2,277
<<<<<,3,277
Tomorrow,1,278
going,1,278
a,2,278
la,2,278
virgen,2,278
w,1,278
my,1,278
people,1,278
Y,2,279
yo,2,279
todavia,2,279
aka,1,279
w,1,279
my,1,279
people,1,279
When,1,280
I,1,280
'm,1,280
drunk,1,280
I,1,280
always,1,280
say,1,280
I,1,280
have,1,280
un,2,280
nopal,4,280
en,2,280
la,2,280
for,1,280
head,1,280
lol,1,280
Ah,1,281
este,2,281
cafe,2,281
de,2,281
olla,2,281
ta,2,281
bien,2,281
bueno,2,281
But,1,282
still,1,282
a,2,282
comer,2,282
enchiladas,2,282
:),3,282
Nvm,1,283
hoy,2,283
no,2,283
abren,2,283
So,1,284
finna,1,284
walk,1,284
our,1,284
asses,1,284
a,2,284
la,2,284
panaderia,2,284
lol,1,284
Pero,2,285
I,1,285
'm,1,285
not,1,285
goung,1,285
to,1,285
sleep,1,285
till,1,285
the,1,285
sun,1,285
comes,1,285
out,1,285
Everyone,1,286
is,1,286
singing,1,286
asta,2,286
yo,2,286
lol,1,286
Do,1,287
n't,1,287
put,1,287
tragos,2,287
de,2,287
amrgo,2,287
licor,2,287
cuzs,1,287
ayi,2,287
si,2,287
ya,2,287
valio,2,287
y,2,287
me,2,287
acabo,2,287
la,2,287
bottle,1,287
Tonight,1,288
is,1,288
the,1,288
night,1,288
were,1,288
I,1,288
get,1,288
fucked,1,288
up,1,288
do,1,288
n't,1,288
give,1,288
a,1,288
fuck,1,288
bout,1,288
anything,1,288
and,1,288
ke,2,288
pase,2,288
lo,2,288
ke,2,288
pase,2,288
Lol,1,289
jammin,1,289
toda,2,289
mensa,2,289
Damm,1,290
estos,2,290
frijoles,2,290
con,2,290
chile,2,290
were,1,290
good,1,290
af,1,290
And,1,291
then,1,291
regresarme,2,291
aka,2,291
con,2,291
la,2,291
banda,2,291
Aka,1,292
con,2,292
los,2,292
friends,1,292
dancing,1,292
and,1,292
shit,1,292
lol,1,292
El,2,293
billete,2,293
es,2,293
pa,2,293
gastarlo,2,293
y,2,293
aprender,2,293
a,2,293
generarlo,2,293
se,2,293
ha,2,293
vuelto,2,293
buena,2,293
tarea,2,293
un,2,293
saluda,2,293
pa,2,293
mi,2,293
hermano,2,293
y,2,293
al,2,293
moreno,2,293
que,2,293
lo,2,293
extraño,2,293
#chillinwithfam,1,293
This,1,294
movie,1,294
is,1,294
badass,1,294
like,1,294
damm,1,294
me,2,294
ase,2,294
llorar,2,294
lol,1,294
Well,1,295
ya,2,295
me,2,295
bañe,2,295
so,1,295
tomorrow,1,295
i,1,295
can,1,295
go,1,295
a,2,295
tamasopo,4,295
:),3,295
Aveces,2,296
namas,2,296
me,2,296
kiero,2,296
poner,2,296
tape,1,296
and,1,296
abrirmelos,2,296
Todos,2,297
close,1,297
and,1,297
shit,1,297
Idk,1,298
why,1,298
females,1,298
like,1,298
my,1,298
eyes,1,298
parecen,2,298
de,2,298
pinche,2,298
camaron,2,298
This,1,299
days,1,299
is,1,299
when,1,299
I,1,299
eat,1,299
the,1,299
most,1,299
damm,1,299
pura,2,299
mexican,4,299
food,1,299
;),3,299
@Destinnny___,3,300
lol,1,300
nada,2,300
ya,2,300
I,1,300
'm,1,300
calm,1,300
@Destinnny___,3,301
lmao,1,301
y,2,301
ay,2,301
vienes,2,301
tu,2,301
-.-,3,301
This,1,302
girl,1,302
likes,1,302
me,1,302
and,1,302
como,2,302
ni,2,302
la,2,302
pelo,2,302
she,1,302
's,1,302
always,1,302
trying,1,302
to,1,302
get,1,302
me,1,302
jealous,1,302
-.-,3,302
yo,2,303
como,2,303
con,2,303
frijoles,2,303
salsa,2,303
y,2,303
huevo,2,303
y,2,303
las,2,303
flores,2,303
que,2,303
te,2,303
llevo,2,303
las,2,303
corte,2,303
de,2,303
mi,2,303
jardin,2,303
#jammin,1,303
#pistiando,2,303
#0awite,2,303
Kuando,2,304
me,2,304
enojo,2,304
se,2,304
me,2,304
calientan,2,304
las,2,304
orejas,2,304
idk,1,304
why,1,304
Tiene,2,305
puro,2,305
porn,1,305
@EzKarla,3,306
ay,2,306
te,2,306
miro,2,306
lol,1,306
@EzKarla,3,307
nombre,2,307
ya,2,307
mero,2,307
ptras,2,307
a,2,307
la,2,307
skool,1,307
smh,1,307
@EzKarla,3,308
ahuevo,2,308
dijo,2,308
el,2,308
perro,2,308
lol,1,308
@EzKarla,3,309
ya,2,309
estas,2,309
lol,1,309
@EzKarla,3,310
prestamelo,2,310
lol,1,310
I,1,311
do,1,311
n't,1,311
understand,1,311
my,1,311
dad,1,311
rt,1,311
me,2,311
dice,2,311
ke,2,311
pelie,2,311
por,2,311
lo,2,311
ke,2,311
kiero,2,311
y,2,311
luego,2,311
me,2,311
anda,2,311
ayi,2,311
regañando,2,311
ke,2,311
viejas,2,311
sobran,2,311
smh,2,311
@EzKarla,3,312
lmao,1,312
1.25,3,312
$,3,312
o,2,312
ke,2,312
pedo,2,312
@EzKarla,3,313
lol,1,313
prestame,2,313
una,2,313
@EzKarla,3,314
en,2,314
el,2,314
metro,2,314
fuck,1,314
it,1,314
lol,1,314
@EzKarla,3,315
en,2,315
el,2,315
camaro,2,315
lol,1,315
@EzKarla,3,316
lol,1,316
pos,2,316
pa,2,316
la,2,316
otra,2,316
nos,2,316
vamos,2,316
a,2,316
un,2,316
house,1,316
party,1,316
ya,2,316
sabes,2,316
@EzKarla,3,317
lol,2,317
ya,2,317
estas,2,317
and,1,317
claro,2,317
I,1,318
do,1,318
n't,1,318
like,1,318
when,1,318
I,1,318
come,1,318
home,1,318
and,1,318
luego,2,318
luego,2,318
me,2,318
ponen,2,318
a,2,318
limpiar,2,318
-.-,3,318
@Nathaliaa_Bitch,3,319
lmao,1,319
vete,2,319
alv,2,319
@EzKarla,3,320
si,2,320
aka,2,320
ando,2,320
al,2,320
100,3,320
pura,2,320
vida,2,320
loka,2,320
ya,2,320
tu,2,320
sabes,2,320
lol,1,320
So,1,321
I,1,321
can,1,321
buy,1,321
cachetadas,2,321
and,1,321
all,1,321
that,1,321
good,1,321
candy,1,321
But,1,322
hopefully,1,322
agarre,2,322
mil,2,322
baros,2,322
al,2,322
rato,2,322
Nvm,1,323
40,3,323
pesos,2,323
but,1,323
still,1,323
Dijo,2,324
el,2,324
guayabo,2,324
el,2,324
maldito,2,324
vicio,2,324
lol,1,324
Damm,1,325
valgo,2,325
ya,2,325
ni,2,325
kiero,2,325
decir,2,325
de,2,325
todo,2,325
el,2,325
pinche,2,325
dinero,2,325
ke,2,325
traia,2,325
last,1,325
night,1,325
nomas,2,325
me,2,325
kedan,2,325
20,3,325
pesos,2,325
smh,2,325
I,1,326
hate,1,326
when,1,326
people,1,326
talk,1,326
shit,1,326
cuzs,1,326
I,1,326
drink,1,326
si,2,326
supieran,2,326
ke,2,326
sus,2,326
hijos,2,326
tan,2,326
igual,2,326
oh,2,326
piores,2,326
ha,1,326
Finna,4,327
eat,1,327
el,2,327
recalentado,2,327
summ,2,327
tamales,2,327
and,1,327
posole,2,327
:),3,327
I,1,328
just,1,328
woke,1,328
up,1,328
but,1,328
santa,2,328
did,1,328
n't,1,328
got,1,328
me,1,328
shit,1,328
fuck,1,328
that,1,328
back,1,328
to,1,328
sleep,1,328
Pero,2,329
shit,1,329
happens,1,329
Estas,2,330
viejas,2,330
ya,2,330
se,2,330
kieren,2,330
ir,2,330
a,2,330
la,2,330
disko,2,330
baile,2,330
same,1,330
shit,1,330
Anyways,1,331
tonight,1,331
I,1,331
ate,1,331
pososle,2,331
",",3,331
frijoles,2,331
charros,2,331
",",3,331
spaghetti,1,331
",",3,331
pollo,2,331
",",3,331
tostadas,2,331
",",3,331
gelatina,2,331
",",3,331
canela,2,331
and,1,331
idk,7,331
me,1,331
mas,2,331
lol,1,331
Y,2,332
todo,2,332
para,2,332
ke,1,332
y,2,332
todo,2,332
para,2,332
ke,2,332
si,2,332
al,2,332
final,2,332
yo,2,332
perdi,2,332
Ate,2,333
a,1,333
taco,1,333
pirata,2,333
but,1,333
all,1,333
I,1,333
really,1,333
want,1,333
is,1,333
some,1,333
tacos,2,333
de,2,333
vallehermoso,4,333
!!!,3,333
Aciendome,2,334
pendejo,2,334
atras,2,334
doing,1,334
the,1,334
agenda,1,334
at,1,334
work,1,334
lol,1,334
@erikaamandaaa,3,335
jajaja,2,335
naaaa,7,335
lol,1,335
I,1,335
do,1,335
n't,1,335
feel,1,335
like,1,335
it,1,335
@erikaamandaaa,3,336
siii,2,336
si,2,336
me,2,336
creo,2,336
lol,1,336
@erikaamandaaa,3,337
jajaja,2,337
no,1,337
you,1,337
do,1,337
n't,1,337
cause,1,337
you,1,337
know,1,337
nothing,1,337
lol,1,337
@erikaamandaaa,3,338
lol,1,338
miss,1,338
you,1,338
too,1,338
!!!,3,338
:p,3,338
mmmmm,2,338
jajajaja,2,338
@erikaamandaaa,3,339
heyy,2,339
lol,1,339
@be_OSO_ar,3,340
hell,1,340
yea,2,340
primo,2,340
ya,2,340
saves,1,340
!!!,3,340
We,1,340
gone,1,340
make,1,340
this,1,340
money,1,340
just,1,340
give,1,340
me,1,340
a,1,340
few,1,340
years,1,340
and,1,340
we,1,340
'll,1,340
go,1,340
big,1,340
i,1,341
like,1,341
talking,1,341
on,1,341
the,1,341
phone,1,341
for,1,341
a,1,341
good,1,341
while,1,341
better,1,341
than,1,341
texting,1,341
for,1,341
some,1,341
reason,1,341
jaja,2,341
@ramiroalopez1,3,342
@ThatGirlYahs,3,342
@Cindyy06,3,342
buajajajj,2,342
love,1,342
you,1,342
to,1,342
prima,2,342
:p,3,342
looks,1,342
like,1,342
my,1,342
job,1,342
here,1,342
is,1,342
done,1,342
lol,1,342
@ramiroalopez1,3,343
@ThatGirlYahs,3,343
@Cindyy06,3,343
lol,1,343
I,1,343
said,1,343
borrega,2,343
not,1,343
pelos,2,343
necios,2,343
xD,3,343
@ThatGirlYahs,3,344
@Cindyy06,3,344
@ramiroalopez1,3,344
buajajaja,2,344
I,1,344
'm,1,344
sorry,1,344
I,1,344
do,1,344
n't,1,344
speak,1,344
borrega,2,344
either,1,344
"""",3,345
@ThatGirlYahs,3,345
:,3,345
Why,1,345
are,1,345
@Cindyy06,3,345
and,1,345
@ramiroalopez1,3,345
against,1,345
me,1,345
today,1,345
?,3,345
😔,3,345
"""",3,345
esque,2,345
no,2,345
hablan,2,345
con,2,345
borregas,2,345
lol,1,345
@jayzuni,3,346
ayyy,2,346
watchu,1,346
know,1,346
about,1,346
that,1,346
jajaja,2,346
walking,1,346
around,1,346
la,2,346
plaza,2,346
with,1,346
a,1,346
bigass,1,346
cup,1,346
from,1,346
la,2,346
michoacana,4,346
Lol,1,347
I,1,347
still,1,347
remember,1,347
that,1,347
one,1,347
time,1,347
aaron,4,347
threw,1,347
a,1,347
cañon,2,347
at,1,347
the,1,347
guy,1,347
across,1,347
the,1,347
street,1,347
and,1,347
he,1,347
took,1,347
of,1,347
running,1,347
jajajsja,2,347
Quesadillas,2,348
and,1,348
the,1,348
originals,1,348
>>>,3,348
Both,1,349
of,1,349
my,1,349
sisters,1,349
know,1,349
the,1,349
lyrics,1,349
to,1,349
500,3,349
balazos,2,349
better,1,349
than,1,349
me,1,349
lol,1,349
pinches,1,349
chuntaras,2,349
Got,1,350
my,1,350
income,1,350
done,1,350
new,1,350
time,1,350
for,1,350
class,1,350
jaja,2,350
Ironing,1,351
my,1,351
shirt,1,351
so,1,351
I,1,351
can,1,351
go,1,351
do,1,351
my,1,351
income,1,351
",",3,351
go,1,351
to,1,351
school,1,351
and,1,351
then,1,351
head,1,351
of,1,351
to,1,351
work,1,351
jaja,2,351
This,1,352
novela,2,352
looks,1,352
pretty,1,352
good,1,352
jajaja,2,352
#LaViudaNegra,2,352
El,2,353
hotel,2,353
miramar,4,353
is,1,353
going,1,353
to,1,353
get,1,353
some,1,353
serious,1,353
business,1,353
after,1,353
this,1,353
Waiting,1,354
for,1,354
them,1,354
to,1,354
present,1,354
El,2,354
chapo,2,354
and,1,354
is,1,354
almost,1,354
time,1,354
for,1,354
me,1,354
to,1,354
go,1,354
to,1,354
work,1,354
#fuck,1,354
What,1,355
?!?!?!?!,3,355
That,1,355
caught,1,355
El,2,355
chapo,4,355
??,3,355
God,1,356
I,4,356
love,1,356
whiskey,1,356
jajaja,2,356
#masters,4,356
Fuck,1,357
yea,1,357
done,1,357
with,1,357
my,1,357
part,1,357
jajaha,2,357
half,1,358
way,1,358
done,1,358
with,1,358
my,1,358
parts,1,358
jaja,2,358
Well,1,359
probly,1,359
only,1,359
whiskey,4,359
",",3,359
una,2,359
carne,2,359
asada,2,359
",",3,359
la,2,359
familia,2,359
toda,2,359
junta,2,359
y,2,359
puros,2,359
corridos,2,359
hasta,2,359
el,2,359
amanecer,2,359
jajaja,2,359
Confleis,2,360
con,2,360
platano,2,360
",",3,360
narconovelas,2,360
",",3,360
what,1,360
could,1,360
be,1,360
better,1,360
after,1,360
a,1,360
long,1,360
day,1,360
jajaja,2,360
Watching,1,361
a,1,361
narconovela,2,361
after,1,361
working,1,361
out,1,361
haha,1,361
#else,2,361
